id,startup_id,document_type,document_name,file_path,file_size_kb,uploaded_by,status,verified_at,created_at,updated_at
758,259,DPIIT Certificate,ecobalance-dpiit-certificate.pdf,documents/startups/259/dpiit-certificate-7051.pdf,2898,1,Rejected,2024-10-22 16:22:15,2024-10-10 22:19:16,2023-10-26 17:48:23
759,259,MOU,ecobalance-mou.pdf,documents/startups/259/mou-1409.pdf,265,1,Pending,2023-07-18 18:22:36,2020-05-31 13:37:27,2023-01-11 20:32:19
760,259,Incorporation Certificate,ecobalance-incorporation-certificate.pdf,documents/startups/259/incorporation-certificate-2199.pdf,884,1,Approved,2022-04-22 21:30:19,2020-03-02 10:11:56,2023-06-03 11:28:55
761,260,GST Certificate,quickpay-pro-gst-certificate.pdf,documents/startups/260/gst-certificate-2239.pdf,2011,1,Approved,,2024-08-30 06:42:45,2024-04-22 10:11:51
762,260,MOU,quickpay-pro-mou.pdf,documents/startups/260/mou-5752.pdf,2688,1,Rejected,,2021-10-24 07:09:49,2024-03-13 05:14:47
763,261,Incorporation Certificate,carboncut-pro-incorporation-certificate.pdf,documents/startups/261/incorporation-certificate-4004.pdf,3846,1,Approved,2023-05-03 13:39:22,2022-10-31 22:18:06,2024-03-09 06:20:36
764,261,Business Plan,carboncut-pro-business-plan.pdf,documents/startups/261/business-plan-8859.pdf,4843,1,Approved,,2020-06-11 01:38:00,2023-03-10 01:09:08
765,261,Term Sheet,carboncut-pro-term-sheet.pdf,documents/startups/261/term-sheet-5217.pdf,4595,1,Rejected,,2022-09-13 08:52:34,2023-08-07 15:42:49
766,261,Audited Report,carboncut-pro-audited-report.pdf,documents/startups/261/audited-report-7287.pdf,4541,1,Approved,,2024-10-29 08:30:05,2024-04-07 07:57:20
767,262,GST Certificate,routeiq-labs-gst-certificate.pdf,documents/startups/262/gst-certificate-9772.pdf,3502,1,Rejected,2023-01-11 04:13:21,2024-12-05 03:26:31,2023-02-21 18:55:10
768,262,GST Certificate,routeiq-labs-gst-certificate.pdf,documents/startups/262/gst-certificate-8180.pdf,3689,1,Approved,2024-12-18 19:59:50,2020-07-03 12:07:46,2024-09-08 15:10:12
769,262,Audited Report,routeiq-labs-audited-report.pdf,documents/startups/262/audited-report-2296.pdf,4217,1,Pending,2024-12-13 00:36:34,2022-08-18 13:37:53,2023-05-08 14:16:38
770,262,Audited Report,routeiq-labs-audited-report.pdf,documents/startups/262/audited-report-1141.pdf,3212,1,Pending,2024-06-20 19:52:27,2020-08-03 04:16:51,2024-10-10 21:10:09
771,263,Financial Statement,servecloud-solutions-financial-statement.pdf,documents/startups/263/financial-statement-3280.pdf,806,1,Approved,2022-06-28 09:32:48,2020-06-24 03:30:25,2024-08-01 08:20:42
772,264,Audited Report,vaultsec-pro-audited-report.pdf,documents/startups/264/audited-report-7555.pdf,1704,1,Rejected,2024-01-31 01:02:59,2021-09-08 01:06:05,2024-03-21 09:22:33
773,264,Incorporation Certificate,vaultsec-pro-incorporation-certificate.pdf,documents/startups/264/incorporation-certificate-8363.pdf,3748,1,Pending,,2021-07-13 22:07:17,2023-01-20 13:05:50
774,265,Financial Statement,yumtech-financial-statement.pdf,documents/startups/265/financial-statement-2355.pdf,2269,1,Approved,2023-04-28 00:59:15,2022-11-22 18:30:28,2023-08-20 03:10:24
775,265,GST Certificate,yumtech-gst-certificate.pdf,documents/startups/265/gst-certificate-1398.pdf,507,1,Approved,,2022-05-05 23:14:06,2023-05-12 04:20:22
776,266,Incorporation Certificate,taxiapp-hub-incorporation-certificate.pdf,documents/startups/266/incorporation-certificate-3011.pdf,4756,1,Pending,2022-07-23 14:42:11,2023-11-25 14:08:00,2024-02-02 11:41:57
777,266,GST Certificate,taxiapp-hub-gst-certificate.pdf,documents/startups/266/gst-certificate-2971.pdf,2477,1,Approved,,2022-04-17 06:27:09,2024-12-23 01:10:27
778,266,Incorporation Certificate,taxiapp-hub-incorporation-certificate.pdf,documents/startups/266/incorporation-certificate-4265.pdf,4612,1,Approved,2022-10-26 10:11:42,2023-01-23 06:07:46,2024-07-21 14:53:51
779,267,IP Filing,firewall-tech-ip-filing.pdf,documents/startups/267/ip-filing-7085.pdf,516,1,Approved,2023-08-22 01:14:49,2021-06-03 15:24:14,2023-07-18 23:19:29
780,268,MOU,docai-india-mou.pdf,documents/startups/268/mou-5895.pdf,4938,1,Pending,,2024-12-06 13:38:26,2024-01-11 00:49:14
781,268,Term Sheet,docai-india-term-sheet.pdf,documents/startups/268/term-sheet-3853.pdf,195,1,Pending,2022-04-29 00:58:42,2020-03-30 17:25:29,2024-02-18 22:19:15
782,268,Business Plan,docai-india-business-plan.pdf,documents/startups/268/business-plan-5527.pdf,4289,1,Pending,2023-12-12 03:55:36,2020-08-06 21:04:00,2024-02-18 17:55:41
783,269,Incorporation Certificate,roboarm-india-incorporation-certificate.pdf,documents/startups/269/incorporation-certificate-2859.pdf,390,1,Rejected,2022-04-07 15:32:50,2021-04-18 22:01:06,2024-02-20 05:38:32
784,269,Term Sheet,roboarm-india-term-sheet.pdf,documents/startups/269/term-sheet-6371.pdf,3785,1,Approved,2023-03-14 00:54:46,2022-08-05 11:44:53,2024-01-03 16:50:44
785,269,IP Filing,roboarm-india-ip-filing.pdf,documents/startups/269/ip-filing-9231.pdf,2849,1,Pending,2022-09-03 07:35:29,2020-02-06 08:40:55,2023-07-06 11:58:07
786,269,GST Certificate,roboarm-india-gst-certificate.pdf,documents/startups/269/gst-certificate-9805.pdf,4052,1,Rejected,2024-12-02 14:08:43,2020-11-12 06:20:32,2024-08-03 03:18:43
787,269,DPIIT Certificate,roboarm-india-dpiit-certificate.pdf,documents/startups/269/dpiit-certificate-3649.pdf,3384,1,Approved,,2023-06-11 04:52:01,2023-11-14 11:13:59
788,270,GST Certificate,ridefast-pro-gst-certificate.pdf,documents/startups/270/gst-certificate-8602.pdf,290,1,Pending,2022-02-05 01:17:25,2024-01-19 08:21:27,2024-05-03 17:55:39
789,271,GST Certificate,sunpower-hub-gst-certificate.pdf,documents/startups/271/gst-certificate-5798.pdf,3290,1,Approved,,2023-09-08 00:54:15,2024-04-19 22:11:28
790,271,Business Plan,sunpower-hub-business-plan.pdf,documents/startups/271/business-plan-7211.pdf,1829,1,Approved,2023-09-20 07:11:43,2023-08-09 01:26:35,2024-08-14 09:28:38
791,271,DPIIT Certificate,sunpower-hub-dpiit-certificate.pdf,documents/startups/271/dpiit-certificate-9692.pdf,2441,1,Approved,2024-09-12 14:13:29,2021-09-28 21:40:21,2024-09-29 03:11:02
792,271,Pitch Deck,sunpower-hub-pitch-deck.pdf,documents/startups/271/pitch-deck-2459.pdf,81,1,Approved,,2020-05-26 12:45:41,2024-07-06 15:20:40
793,272,IP Filing,yumtech-hub-ip-filing.pdf,documents/startups/272/ip-filing-3727.pdf,1271,1,Approved,,2023-08-06 17:16:16,2023-04-10 12:35:44
794,272,Business Plan,yumtech-hub-business-plan.pdf,documents/startups/272/business-plan-5425.pdf,3113,1,Approved,2024-02-20 13:30:10,2024-09-10 18:04:48,2023-11-26 11:17:32
795,272,Audited Report,yumtech-hub-audited-report.pdf,documents/startups/272/audited-report-3199.pdf,4398,1,Pending,2024-05-28 15:14:46,2022-07-12 11:47:48,2024-02-22 14:38:48
796,272,Term Sheet,yumtech-hub-term-sheet.pdf,documents/startups/272/term-sheet-5469.pdf,4112,1,Approved,2022-10-03 08:24:59,2021-01-18 03:27:21,2024-10-06 15:02:03
797,273,Financial Statement,dronebot-now-financial-statement.pdf,documents/startups/273/financial-statement-2588.pdf,576,1,Pending,,2020-12-16 05:15:57,2023-03-13 22:30:21
798,273,GST Certificate,dronebot-now-gst-certificate.pdf,documents/startups/273/gst-certificate-2844.pdf,1903,1,Rejected,,2022-04-02 22:28:42,2024-03-20 18:40:37
799,273,IP Filing,dronebot-now-ip-filing.pdf,documents/startups/273/ip-filing-2502.pdf,3961,1,Approved,2024-05-25 06:37:53,2022-07-12 13:17:00,2024-05-15 16:08:43
800,273,MOU,dronebot-now-mou.pdf,documents/startups/273/mou-4966.pdf,3260,1,Approved,2023-05-01 20:19:02,2023-06-27 11:02:57,2023-05-28 13:17:43
801,273,Incorporation Certificate,dronebot-now-incorporation-certificate.pdf,documents/startups/273/incorporation-certificate-9863.pdf,3674,1,Pending,2024-02-20 22:36:50,2022-05-25 21:33:26,2023-03-15 11:38:55
802,274,DPIIT Certificate,roboarm-plus-dpiit-certificate.pdf,documents/startups/274/dpiit-certificate-7771.pdf,2580,1,Pending,2022-08-30 17:03:35,2020-08-13 20:46:07,2024-02-16 13:51:34
803,274,DPIIT Certificate,roboarm-plus-dpiit-certificate.pdf,documents/startups/274/dpiit-certificate-8108.pdf,2591,1,Approved,,2024-02-29 07:48:39,2024-11-19 06:09:09
804,275,IP Filing,appsuite-pro-ip-filing.pdf,documents/startups/275/ip-filing-8404.pdf,1424,1,Rejected,,2024-05-08 22:15:16,2024-11-25 15:02:33
805,275,DPIIT Certificate,appsuite-pro-dpiit-certificate.pdf,documents/startups/275/dpiit-certificate-5616.pdf,1547,1,Rejected,2022-04-05 05:02:53,2021-05-21 08:48:38,2023-09-13 09:11:15
806,276,DPIIT Certificate,flexcharge-ventures-dpiit-certificate.pdf,documents/startups/276/dpiit-certificate-6278.pdf,3194,1,Pending,,2023-12-30 03:03:57,2023-07-06 06:04:02
807,276,Financial Statement,flexcharge-ventures-financial-statement.pdf,documents/startups/276/financial-statement-9928.pdf,106,1,Approved,2023-02-07 13:18:37,2020-09-05 07:48:12,2024-01-25 09:03:58
808,277,Pitch Deck,medtrack-ai-pitch-deck.pdf,documents/startups/277/pitch-deck-1991.pdf,4198,1,Approved,2022-06-29 01:03:41,2020-11-29 13:11:46,2023-08-29 02:08:25
809,277,Audited Report,medtrack-ai-audited-report.pdf,documents/startups/277/audited-report-6340.pdf,1994,1,Pending,2024-06-19 16:58:17,2022-11-06 11:25:07,2023-06-12 17:28:56
810,278,MOU,datapulse-india-mou.pdf,documents/startups/278/mou-2461.pdf,3907,1,Approved,2023-01-25 10:50:22,2021-06-13 05:01:49,2023-04-14 03:30:52
811,278,Financial Statement,datapulse-india-financial-statement.pdf,documents/startups/278/financial-statement-9938.pdf,4927,1,Pending,,2022-04-28 03:05:37,2023-05-07 18:50:32
812,278,Financial Statement,datapulse-india-financial-statement.pdf,documents/startups/278/financial-statement-2908.pdf,1827,1,Pending,2023-04-11 03:20:13,2020-03-14 13:06:00,2024-06-26 08:40:47
813,279,Pitch Deck,swiftlogix-pitch-deck.pdf,documents/startups/279/pitch-deck-5005.pdf,960,1,Approved,,2022-12-17 14:49:14,2023-12-26 09:18:52
814,279,Business Plan,swiftlogix-business-plan.pdf,documents/startups/279/business-plan-3322.pdf,3120,1,Approved,2023-07-28 00:07:44,2021-10-07 03:31:40,2023-05-08 09:44:13
815,280,Business Plan,snackbox-box-business-plan.pdf,documents/startups/280/business-plan-3449.pdf,4155,1,Approved,2024-01-13 08:01:35,2021-05-07 10:27:13,2023-02-14 23:07:18
816,280,GST Certificate,snackbox-box-gst-certificate.pdf,documents/startups/280/gst-certificate-2671.pdf,3357,1,Rejected,2024-09-23 13:29:17,2022-06-01 16:17:29,2024-10-30 19:39:03
817,280,Business Plan,snackbox-box-business-plan.pdf,documents/startups/280/business-plan-3145.pdf,3109,1,Approved,2023-03-21 23:52:55,2020-02-26 19:04:32,2023-10-17 21:59:34
818,281,Pitch Deck,cloudnest-tech-pitch-deck.pdf,documents/startups/281/pitch-deck-5212.pdf,1277,1,Approved,2024-10-06 01:08:34,2022-12-06 07:26:07,2024-08-18 10:24:56
819,281,Financial Statement,cloudnest-tech-financial-statement.pdf,documents/startups/281/financial-statement-4690.pdf,3127,1,Approved,2023-06-22 19:50:20,2020-02-06 18:08:18,2023-07-29 03:19:49
820,281,Term Sheet,cloudnest-tech-term-sheet.pdf,documents/startups/281/term-sheet-2318.pdf,4546,1,Approved,2022-06-26 21:25:11,2022-02-05 02:01:16,2023-03-07 05:09:29
821,281,Audited Report,cloudnest-tech-audited-report.pdf,documents/startups/281/audited-report-6065.pdf,829,1,Approved,,2020-12-02 05:07:54,2023-04-15 21:03:56
822,281,Term Sheet,cloudnest-tech-term-sheet.pdf,documents/startups/281/term-sheet-2774.pdf,1020,1,Rejected,,2020-08-23 11:09:02,2023-01-04 00:37:58
823,282,MOU,docai-labs-mou.pdf,documents/startups/282/mou-8093.pdf,2886,1,Rejected,2024-02-16 23:33:12,2021-09-19 08:55:30,2024-06-10 23:38:30
824,283,Pitch Deck,quantumtech-india-pitch-deck.pdf,documents/startups/283/pitch-deck-8859.pdf,3657,1,Approved,,2020-05-13 22:02:40,2024-03-11 14:32:32
825,284,Financial Statement,roboarm-pro-financial-statement.pdf,documents/startups/284/financial-statement-8266.pdf,3440,1,Pending,2022-06-02 12:33:32,2021-09-29 12:54:09,2023-07-07 01:30:41
826,284,Business Plan,roboarm-pro-business-plan.pdf,documents/startups/284/business-plan-4388.pdf,3913,1,Approved,2023-08-29 23:09:47,2020-02-25 18:36:55,2024-11-10 15:11:14
827,284,Business Plan,roboarm-pro-business-plan.pdf,documents/startups/284/business-plan-6181.pdf,4158,1,Rejected,,2022-08-14 17:25:46,2024-08-30 03:15:16
828,285,Term Sheet,chargepod-plus-term-sheet.pdf,documents/startups/285/term-sheet-3585.pdf,1242,1,Approved,,2020-02-06 04:05:04,2023-08-27 13:55:46
829,286,DPIIT Certificate,geneticaai-byte-dpiit-certificate.pdf,documents/startups/286/dpiit-certificate-6528.pdf,3757,1,Rejected,,2024-07-01 21:57:59,2024-07-23 11:02:09
830,287,IP Filing,moneymap-labs-ip-filing.pdf,documents/startups/287/ip-filing-1093.pdf,4731,1,Approved,2022-11-13 01:19:31,2024-03-17 12:45:40,2024-01-05 18:01:35
831,287,Term Sheet,moneymap-labs-term-sheet.pdf,documents/startups/287/term-sheet-3931.pdf,2925,1,Approved,2024-05-27 09:25:54,2022-10-19 17:55:44,2023-06-04 12:32:03
832,287,Financial Statement,moneymap-labs-financial-statement.pdf,documents/startups/287/financial-statement-9096.pdf,4885,1,Approved,2024-06-28 08:52:21,2022-01-16 06:36:13,2024-12-06 08:23:32
833,287,MOU,moneymap-labs-mou.pdf,documents/startups/287/mou-2524.pdf,2363,1,Pending,2023-07-22 02:56:54,2022-01-23 20:28:09,2024-06-26 03:11:09
834,288,IP Filing,chargeup-tech-ip-filing.pdf,documents/startups/288/ip-filing-8551.pdf,4327,1,Approved,2024-06-16 12:12:55,2020-10-27 23:39:16,2023-05-31 23:53:17
835,288,Audited Report,chargeup-tech-audited-report.pdf,documents/startups/288/audited-report-5973.pdf,2026,1,Rejected,,2023-03-26 13:12:04,2023-01-02 03:10:14
836,288,IP Filing,chargeup-tech-ip-filing.pdf,documents/startups/288/ip-filing-4482.pdf,3057,1,Pending,,2024-06-14 19:22:22,2024-10-01 04:25:45
837,288,MOU,chargeup-tech-mou.pdf,documents/startups/288/mou-5937.pdf,3464,1,Approved,2023-05-24 07:50:37,2022-10-20 23:07:12,2023-04-15 02:26:38
838,289,Financial Statement,kisantech-plus-financial-statement.pdf,documents/startups/289/financial-statement-6564.pdf,4619,1,Approved,2024-04-20 11:39:34,2020-07-01 16:18:29,2023-02-08 15:04:03
839,290,GST Certificate,mlstudio-pro-gst-certificate.pdf,documents/startups/290/gst-certificate-6162.pdf,2992,1,Approved,2024-08-07 08:12:55,2024-04-23 09:34:27,2024-04-16 19:04:35
840,290,Financial Statement,mlstudio-pro-financial-statement.pdf,documents/startups/290/financial-statement-7482.pdf,2091,1,Approved,2024-03-28 04:53:28,2023-11-23 12:11:09,2024-02-01 15:53:59
841,290,MOU,mlstudio-pro-mou.pdf,documents/startups/290/mou-2152.pdf,937,1,Approved,,2022-10-30 21:36:59,2024-07-07 07:43:05
842,290,Incorporation Certificate,mlstudio-pro-incorporation-certificate.pdf,documents/startups/290/incorporation-certificate-8214.pdf,2297,1,Approved,2023-09-21 06:12:49,2023-03-21 04:26:01,2024-05-31 13:11:09
843,290,Business Plan,mlstudio-pro-business-plan.pdf,documents/startups/290/business-plan-9107.pdf,4490,1,Approved,,2020-02-19 03:45:44,2023-02-08 17:05:54
844,291,Financial Statement,cropbot-now-financial-statement.pdf,documents/startups/291/financial-statement-8029.pdf,326,1,Approved,,2021-09-07 20:43:36,2023-07-20 17:12:23
845,291,DPIIT Certificate,cropbot-now-dpiit-certificate.pdf,documents/startups/291/dpiit-certificate-1016.pdf,1749,1,Pending,,2022-01-06 16:47:27,2023-06-23 21:21:06
846,291,DPIIT Certificate,cropbot-now-dpiit-certificate.pdf,documents/startups/291/dpiit-certificate-2948.pdf,1932,1,Approved,2023-12-28 10:30:51,2023-07-09 06:08:50,2024-04-29 19:54:02
847,291,Audited Report,cropbot-now-audited-report.pdf,documents/startups/291/audited-report-1883.pdf,3761,1,Approved,2024-12-22 04:11:13,2021-03-14 15:02:13,2024-08-29 00:38:23
848,292,Term Sheet,medtrack-tech-term-sheet.pdf,documents/startups/292/term-sheet-1032.pdf,4042,1,Approved,,2021-12-26 19:21:20,2024-09-20 03:37:35
849,293,MOU,cyberguard-mou.pdf,documents/startups/293/mou-8743.pdf,528,1,Approved,,2023-08-21 20:46:17,2023-01-09 16:53:08
850,293,MOU,cyberguard-mou.pdf,documents/startups/293/mou-6859.pdf,4977,1,Approved,,2024-04-02 09:58:07,2024-08-19 23:47:15
851,293,Financial Statement,cyberguard-financial-statement.pdf,documents/startups/293/financial-statement-8330.pdf,2788,1,Pending,,2022-02-01 01:51:41,2023-06-24 14:28:07
852,294,Business Plan,moveit-ai-business-plan.pdf,documents/startups/294/business-plan-8848.pdf,592,1,Rejected,,2021-10-14 02:13:17,2023-04-06 07:02:27
853,294,Financial Statement,moveit-ai-financial-statement.pdf,documents/startups/294/financial-statement-4540.pdf,3360,1,Rejected,2023-02-07 18:44:24,2023-09-26 07:49:00,2023-09-19 08:44:24
854,295,GST Certificate,cityride-gst-certificate.pdf,documents/startups/295/gst-certificate-7097.pdf,3145,1,Approved,2022-12-09 14:31:02,2020-11-22 10:15:32,2023-04-07 11:10:34
855,296,Audited Report,appsuite-ai-audited-report.pdf,documents/startups/296/audited-report-7969.pdf,906,1,Approved,2023-08-23 12:05:46,2024-10-31 05:28:21,2023-01-08 10:01:50
856,296,Financial Statement,appsuite-ai-financial-statement.pdf,documents/startups/296/financial-statement-7904.pdf,515,1,Pending,2022-08-23 05:12:02,2024-09-15 02:56:31,2024-03-08 11:02:07
857,296,Pitch Deck,appsuite-ai-pitch-deck.pdf,documents/startups/296/pitch-deck-9663.pdf,444,1,Approved,,2020-11-15 02:09:54,2023-05-11 15:27:17
858,296,Pitch Deck,appsuite-ai-pitch-deck.pdf,documents/startups/296/pitch-deck-6616.pdf,691,1,Approved,,2022-06-24 22:15:36,2023-01-21 21:16:50
859,296,Incorporation Certificate,appsuite-ai-incorporation-certificate.pdf,documents/startups/296/incorporation-certificate-4535.pdf,1013,1,Pending,2024-03-20 03:30:18,2024-01-17 12:46:39,2024-12-06 13:30:05
860,297,DPIIT Certificate,classbot-tech-dpiit-certificate.pdf,documents/startups/297/dpiit-certificate-4366.pdf,2765,1,Rejected,2022-06-24 23:21:18,2022-03-26 04:10:33,2024-06-30 10:44:51
861,297,Incorporation Certificate,classbot-tech-incorporation-certificate.pdf,documents/startups/297/incorporation-certificate-6027.pdf,825,1,Rejected,2024-08-02 11:24:23,2022-06-25 03:52:05,2024-09-27 19:50:22
862,297,Term Sheet,classbot-tech-term-sheet.pdf,documents/startups/297/term-sheet-8499.pdf,4906,1,Approved,2023-02-07 20:22:40,2020-04-23 12:30:32,2024-12-13 12:17:43
863,297,Pitch Deck,classbot-tech-pitch-deck.pdf,documents/startups/297/pitch-deck-4162.pdf,2925,1,Approved,,2022-01-10 12:28:35,2024-04-29 15:04:19
864,298,Audited Report,buildbot-hub-audited-report.pdf,documents/startups/298/audited-report-8978.pdf,1861,1,Approved,,2022-08-30 08:08:26,2024-09-04 21:24:38
865,298,Financial Statement,buildbot-hub-financial-statement.pdf,documents/startups/298/financial-statement-5260.pdf,2512,1,Pending,2022-06-23 00:20:05,2021-02-01 17:05:01,2023-04-15 10:46:22
866,299,Business Plan,quickmart-ventures-business-plan.pdf,documents/startups/299/business-plan-4870.pdf,2594,1,Approved,2022-09-02 04:12:49,2021-08-14 05:51:11,2024-08-11 22:26:17
867,300,Term Sheet,chefbot-now-term-sheet.pdf,documents/startups/300/term-sheet-3749.pdf,1014,1,Approved,,2024-08-09 13:01:54,2023-12-17 00:28:52
868,300,IP Filing,chefbot-now-ip-filing.pdf,documents/startups/300/ip-filing-2445.pdf,3011,1,Approved,2023-04-06 16:41:56,2023-09-01 18:21:58,2023-10-26 05:34:28
869,301,Term Sheet,predictai-solutions-term-sheet.pdf,documents/startups/301/term-sheet-3300.pdf,4721,1,Approved,2023-08-14 22:09:49,2023-08-12 01:31:58,2024-12-22 02:00:15
870,301,Incorporation Certificate,predictai-solutions-incorporation-certificate.pdf,documents/startups/301/incorporation-certificate-5446.pdf,1306,1,Approved,2023-03-29 19:02:14,2023-05-05 02:20:38,2023-12-03 19:25:53
871,301,DPIIT Certificate,predictai-solutions-dpiit-certificate.pdf,documents/startups/301/dpiit-certificate-4930.pdf,4464,1,Approved,2022-03-19 22:20:20,2022-12-19 21:39:47,2024-10-08 07:47:22
872,302,Business Plan,solarmax-labs-business-plan.pdf,documents/startups/302/business-plan-8569.pdf,2864,1,Approved,,2021-12-27 13:56:05,2024-01-24 12:17:35
873,303,Financial Statement,agrivision-pro-financial-statement.pdf,documents/startups/303/financial-statement-5405.pdf,1838,1,Approved,2023-05-22 17:33:55,2024-08-29 21:47:38,2023-06-19 11:00:47
874,303,DPIIT Certificate,agrivision-pro-dpiit-certificate.pdf,documents/startups/303/dpiit-certificate-1165.pdf,134,1,Approved,,2023-11-11 14:05:43,2023-10-07 10:54:41
875,303,Audited Report,agrivision-pro-audited-report.pdf,documents/startups/303/audited-report-9333.pdf,4787,1,Pending,,2020-04-12 13:29:30,2023-04-10 11:01:17
876,303,Incorporation Certificate,agrivision-pro-incorporation-certificate.pdf,documents/startups/303/incorporation-certificate-7843.pdf,1163,1,Rejected,,2020-12-06 05:45:20,2023-11-30 06:51:39
877,304,Financial Statement,coretech-plus-financial-statement.pdf,documents/startups/304/financial-statement-2067.pdf,2927,1,Approved,2024-08-23 22:44:46,2022-02-23 06:06:10,2023-01-27 08:11:24
878,304,Pitch Deck,coretech-plus-pitch-deck.pdf,documents/startups/304/pitch-deck-9667.pdf,2912,1,Pending,2024-03-14 16:44:17,2022-04-19 19:57:25,2023-05-20 11:05:45
879,304,Pitch Deck,coretech-plus-pitch-deck.pdf,documents/startups/304/pitch-deck-2034.pdf,4318,1,Pending,,2021-10-05 20:43:04,2024-03-08 05:43:18
880,304,Financial Statement,coretech-plus-financial-statement.pdf,documents/startups/304/financial-statement-3425.pdf,3830,1,Rejected,2023-02-05 04:35:07,2023-03-18 00:58:52,2023-10-04 12:26:44
881,304,DPIIT Certificate,coretech-plus-dpiit-certificate.pdf,documents/startups/304/dpiit-certificate-3506.pdf,4201,1,Rejected,2022-10-26 07:07:16,2023-03-19 19:56:23,2023-04-09 22:29:30
882,305,Business Plan,gaiatech-tech-business-plan.pdf,documents/startups/305/business-plan-7126.pdf,3927,1,Pending,,2022-03-24 05:34:14,2024-11-21 05:39:34
883,305,Financial Statement,gaiatech-tech-financial-statement.pdf,documents/startups/305/financial-statement-2759.pdf,1479,1,Approved,2024-01-02 04:49:48,2020-04-09 17:42:04,2023-03-12 18:29:39
884,305,Audited Report,gaiatech-tech-audited-report.pdf,documents/startups/305/audited-report-6551.pdf,236,1,Approved,2022-02-09 16:23:38,2023-11-03 19:30:52,2023-08-30 11:52:35
885,306,Pitch Deck,metroride-solutions-pitch-deck.pdf,documents/startups/306/pitch-deck-5549.pdf,2462,1,Approved,2022-09-29 18:41:56,2022-10-27 22:04:14,2024-09-25 08:02:58
886,306,GST Certificate,metroride-solutions-gst-certificate.pdf,documents/startups/306/gst-certificate-4724.pdf,2936,1,Pending,,2022-07-08 09:58:09,2023-07-24 12:28:23
887,306,Term Sheet,metroride-solutions-term-sheet.pdf,documents/startups/306/term-sheet-1326.pdf,2955,1,Pending,,2023-10-28 08:47:45,2023-04-09 18:50:29
888,306,MOU,metroride-solutions-mou.pdf,documents/startups/306/mou-9165.pdf,2644,1,Approved,2022-01-28 03:04:41,2020-01-19 16:23:09,2024-07-10 02:36:47
889,306,IP Filing,metroride-solutions-ip-filing.pdf,documents/startups/306/ip-filing-7305.pdf,2638,1,Approved,,2020-10-18 23:04:50,2024-01-24 02:17:40
890,307,Audited Report,cellbio-byte-audited-report.pdf,documents/startups/307/audited-report-1377.pdf,4776,1,Pending,2024-01-24 04:54:20,2023-07-03 13:13:43,2023-03-22 15:26:07
891,307,Business Plan,cellbio-byte-business-plan.pdf,documents/startups/307/business-plan-9072.pdf,2579,1,Approved,2023-04-22 03:21:29,2024-09-14 16:05:52,2024-01-02 23:08:26
892,308,Business Plan,zapcharge-ai-business-plan.pdf,documents/startups/308/business-plan-6116.pdf,2119,1,Approved,,2024-06-06 17:39:07,2023-02-12 14:39:50
893,309,IP Filing,techspark-byte-ip-filing.pdf,documents/startups/309/ip-filing-7165.pdf,3709,1,Approved,2024-06-12 02:19:52,2022-10-04 20:29:34,2023-04-02 21:19:54
894,309,Business Plan,techspark-byte-business-plan.pdf,documents/startups/309/business-plan-1017.pdf,1314,1,Pending,,2021-12-07 05:05:30,2024-07-30 11:40:34
895,309,Financial Statement,techspark-byte-financial-statement.pdf,documents/startups/309/financial-statement-3515.pdf,1192,1,Approved,2024-09-15 14:46:18,2024-04-06 16:42:08,2023-03-15 21:08:23
896,310,DPIIT Certificate,vaultsec-byte-dpiit-certificate.pdf,documents/startups/310/dpiit-certificate-3561.pdf,3217,1,Rejected,,2023-11-06 03:29:19,2024-11-08 17:26:13
897,310,Term Sheet,vaultsec-byte-term-sheet.pdf,documents/startups/310/term-sheet-8218.pdf,4350,1,Pending,2022-04-06 12:29:56,2024-09-03 18:08:50,2023-09-17 17:07:38
898,310,Business Plan,vaultsec-byte-business-plan.pdf,documents/startups/310/business-plan-7726.pdf,4403,1,Pending,2022-10-27 07:36:49,2020-06-05 05:10:12,2023-12-03 12:13:54
899,310,DPIIT Certificate,vaultsec-byte-dpiit-certificate.pdf,documents/startups/310/dpiit-certificate-8720.pdf,2978,1,Rejected,2022-03-04 12:51:13,2022-11-07 23:02:46,2024-02-17 23:04:28
900,311,Financial Statement,moveit-financial-statement.pdf,documents/startups/311/financial-statement-2532.pdf,1008,1,Rejected,2023-02-05 07:59:11,2021-09-13 23:41:55,2024-06-16 22:41:09
901,311,Financial Statement,moveit-financial-statement.pdf,documents/startups/311/financial-statement-8126.pdf,4577,1,Pending,,2022-11-06 16:11:42,2024-11-23 18:52:55
902,312,Financial Statement,hydrogen-ventures-financial-statement.pdf,documents/startups/312/financial-statement-3308.pdf,150,1,Approved,2022-03-07 16:52:58,2021-02-26 09:19:31,2023-10-22 08:34:27
903,312,Term Sheet,hydrogen-ventures-term-sheet.pdf,documents/startups/312/term-sheet-7924.pdf,4583,1,Rejected,2022-12-18 18:50:09,2022-03-09 22:56:31,2023-05-04 22:12:52
904,312,IP Filing,hydrogen-ventures-ip-filing.pdf,documents/startups/312/ip-filing-9295.pdf,4591,1,Approved,2024-12-04 22:49:18,2021-07-15 05:57:51,2023-08-07 08:43:10
905,312,Pitch Deck,hydrogen-ventures-pitch-deck.pdf,documents/startups/312/pitch-deck-4520.pdf,4413,1,Pending,2024-09-18 01:51:00,2021-02-03 13:36:01,2023-09-16 22:10:24
